Andrea,Carboni,Andrea Carboni,Andrea Carboni,#44,"Feb 4, 2001",Italy,Sorgono   ,"1,87 m",Italy,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/481834-1632215920.jpg?lm=1,/ac-monza/startseite/verein/,,left,4000000
Andrea,Colpani,Andrea Colpani,Andrea Colpani,#28,"May 11, 1999",Italy,Brescia  ,"1,84 m",Italy,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/392959-1695030851.jpg?lm=1,/ac-monza/startseite/verein/,Italy,left,9000000
Andrea,Consigli,Andrea Consigli,Andrea Consigli,#47,"Jan 27, 1987",Italy,Milano  ,"1,89 m",Italy,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/35865-1595849608.jpg?lm=1,/us-sassuolo/startseite/verein/,,right,1000000
Andrea,Conti,Andrea Conti,Andrea Conti,#13,"Mar 2, 1994",Italy,Lecco  ,"1,84 m",Italy,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/111227-1661351199.jpg?lm=1,/uc-sampdoria/startseite/verein/,,right,500000
Andrea,Dacourt,Andrea Dacourt,Andrea Dacourt,#37,"Jul 30, 2005",France,Paris  ,"1,84 m",France,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/sampdoria-primavera/startseite/verein/,France U19,right,0
Andrea,Ferraris,Andrea Ferraris,Andrea Ferraris,#20,"Feb 22, 2003",Italy,Torino  ,,Italy,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/monza-primavera/startseite/verein/,,right,100000
Andrea,Petagna,Andrea Petagna,Andrea Petagna,#32,"Jun 30, 1995",Italy,Trieste  ,"1,90 m",Italy,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/199258-1660297353.jpg?lm=1,/cagliari-calcio/startseite/verein/,,left,7500000
Andrea,Pinamonti,Andrea Pinamonti,Andrea Pinamonti,#9,"May 19, 1999",Italy,Cles  ,"1,85 m",Italy,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/315865-1692883161.jpg?lm=1,/us-sassuolo/startseite/verein/,,right,15000000
Andrea,Ranocchia,Andrea Ranocchia,Andrea Ranocchia,,"Feb 16, 1988",Italy,Assisi  ,"1,95 m",Italy,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/44327-1663659408.jpg?lm=1,/retired/startseite/verein/,,right,0
Andrea,Sorrentino,Andrea Sorrentino,Andrea Sorrentino,#12,"Oct 21, 2004",Italy,Napoli  ,,Italy,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/asd-akragas-2018/startseite/verein/,,,25000
Andreas,Bruus,Andreas Bruus,Andreas Bruus,#19,"Jan 16, 1999",,,"1,83 m",Denmark,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/345748-1624457919.jpg?lm=1,/estac-troyes/startseite/verein/,,right,1500000
Andreas,Christensen,Andreas Christensen,Andreas Christensen,#15,"Apr 10, 1996",Denmark,Lillerød  ,"1,87 m",Denmark,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/196948-1668183241.jpg?lm=1,/fc-barcelona/startseite/verein/,Denmark,right,40000000
Andreas,Hanche-Olsen,Andreas Hanche-Olsen,Andreas Hanche-Olsen,#25,"Jan 17, 1997",Norway,Bodø  ,"1,85 m",Norway,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/370683-1692000124.jpg?lm=1,/1-fsv-mainz-05/startseite/verein/,,right,7500000
Andreas,Ivan,Andreas Ivan,Andreas Ivan,#10,"Jan 10, 1995",Romania,Pitești  ,"1,80 m",Romania,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/200041-1632124291.jpg?lm=1,/fc-schalke-04-ii/startseite/verein/,,both,125000
Andreas,Jungdal,Andreas Jungdal,Andreas Jungdal,#22,"Feb 22, 2002",Singapore,Singapore  ,"1,95 m",Denmark,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/592924-1608020941.jpg?lm=1,/us-cremonese/startseite/verein/,Denmark U21,right,300000
Andreas,Pereira,Andreas Pereira,Andreas Pereira,#18,"Jan 1, 1996",Belgium,Duffel  ,"1,78 m",Brazil,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/203394-1659355525.jpg?lm=1,/fulham-fc/startseite/verein/,,right,18000000
Andreas,Voglsammer,Andreas Voglsammer,Andreas Voglsammer,#32,"Jan 9, 1992",Germany,Rosenheim  ,"1,77 m",Germany,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/94771-1659519703.jpg?lm=1,/hannover-96/startseite/verein/,,right,800000
Andreaw,Gravillon,Andreaw Gravillon,Andreaw Gravillon,#5,"Feb 8, 1998",Guadeloupe,Pointe-à-Pitre  ,"1,88 m",Guadeloupe,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/395083-1695115326.png?lm=1,/adana-demirspor/startseite/verein/,Guadeloupe,right,4300000
Andrei,Coubis,Andrei Coubis,Andrei Coubis,,"Sep 29, 2003",Italy,Milano  ,"1,89 m",Romania,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/692349-1655210355.jpg?lm=1,/ac-mailand-weitere/startseite/verein/,,right,100000
Andrei,Girotto,Andrei Girotto,Andrei Girotto,#4,"Feb 17, 1992",Brazil,Bento Gonçalves  ,"1,86 m",Brazil,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/270051-1594401920.jpg?lm=1,/al-taawoun-fc/startseite/verein/,,right,4000000
Andrei,Motoc,Andrei Motoc,Andrei Motoc,#13,"Apr 13, 2002",Moldova,Chișinău  ,"1,95 m",Moldova,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/816930-1663667897.jpg?lm=1,/fc-legnago-salus/startseite/verein/,Moldova U21,right,75000
Andrej,Kramaric,Andrej Kramaric,Andrej Kramaric,#27,"Jun 19, 1991",Jugoslawien (SFR),Zagreb  ,"1,77 m",Croatia,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/46580-1657201316.jpg?lm=1,/tsg-1899-hoffenheim/startseite/verein/,Croatia,right,8000000
Andrés,Guardado,Andrés Guardado,Andres Guardado,#18,"Sep 28, 1986",Mexico,Guadalajara  ,"1,67 m",Mexico,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/20506-1660318679.jpeg?lm=1,/real-betis-balompie/startseite/verein/,,left,1500000
Andrés,Martín,Andrés Martín,Andres Martin,#11,"Jul 11, 1999",Spain,Aguadulce  ,"1,78 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/531277-1620115926.jpg?lm=1,/racing-santander/startseite/verein/,,left,1000000
Andres,Sfait,Andres Sfait,Andres Sfait,#36,"Dec 9, 2004",Romania,Cluj-Napoca  ,,Romania,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/808224-1697094343.png?lm=1,/salernitana-primavera/startseite/verein/,,right,500000
Andrew,Robertson,Andrew Robertson,Andrew Robertson,#26,"Mar 11, 1994",Scotland,Glasgow  ,"1,78 m",Scotland,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/234803-1662621166.jpg?lm=1,/liverpool-fc/startseite/verein/,,left,40000000
Andrey,Lunev,Andrey Lunev,Andrey Lunev,#99,"Nov 13, 1991",UdSSR,Moskau  ,"1,90 m",Russia,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/112541-1658913006.jpg?lm=1,/qarabag-fk/startseite/verein/,,right,1200000
Andriy,Lunin,Andriy Lunin,Andriy Lunin,#13,"Feb 11, 1999",Ukraine,"Krasnograd, Kharkiv Oblast  ","1,91 m",Ukraine,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/404839-1686743657.jpg?lm=1,/real-madrid/startseite/verein/,,right,5000000
Andros,Townsend,Andros Townsend,Andros Townsend,#30,"Jul 16, 1991",England,London  ,"1,81 m",England,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/61842-1626800447.jpg?lm=1,/luton-town/startseite/verein/,,left,1500000
Andy,Delort,Andy Delort,Andy Delort,#9,"Oct 9, 1991",France,Sète  ,"1,81 m",Algeria,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/122797-1593970837.jpg?lm=1,/umm-salal-sc/startseite/verein/,,right,7000000
Andy,Lonergan,Andy Lonergan,Andy Lonergan,#31,"Oct 19, 1983",England,Preston  ,"1,93 m",England,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/14044-1465398939.jpg?lm=1,/everton-fc/startseite/verein/,,left,150000
Andy,Moran,Andy Moran,Andy Moran,#24,"Oct 15, 2003",Ireland,Dublin  ,,Ireland,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/blackburn-rovers/startseite/verein/,Ireland U21,,1200000
Ange Caumenan,N'Guessan,Ange Caumenan N'Guessan,Ange Caumenan N'Guessan,#94,"Sep 1, 2003",France,Paris  ,"1,87 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/804799-1654867930.jpg?lm=1,/torino-fc/startseite/verein/,,right,200000
Ángel,Alarcón,Ángel Alarcón,Angel Alarcon,#7,"May 15, 2004",Spain,Castelldefels  ,"1,75 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/646739-1666794635.jpg?lm=1,/fc-barcelona-atletic/startseite/verein/,,right,300000
Ángel,Algobia,Ángel Algobia,Angel Algobia,#23,"Jun 23, 1999",Spain,Velilla de San Antonio  ,"1,88 m",Spain,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/638589-1660238970.jpg?lm=1,/levante-ud/startseite/verein/,,right,1500000
Ángel,Correa,Ángel Correa,Angel Correa,#10,"Mar 9, 1995",Argentina,Rosario  ,"1,71 m",Argentina,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/266807-1683637670.jpg?lm=1,/atletico-de-madrid/startseite/verein/,,right,30000000
Ángel,Di María,Ángel Di María,Angel Di Maria,#11,"Feb 14, 1988",Argentina,Rosario  ,"1,78 m",Argentina,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/45320-1693591204.jpg?lm=1,/sl-benfica/startseite/verein/,Argentina,left,8000000
Ángel,Fortuño,Ángel Fortuño,Angel Fortuno,#1,"Oct 5, 2001",Spain,Barcelona  ,"1,83 m",Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/rcd-espanyol-b/startseite/verein/,,right,300000
Angel,Gomes,Angel Gomes,Angel Gomes,#8,"Aug 31, 2000",England,London  ,"1,68 m",England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/392770-1666690396.jpg?lm=1,/losc-lille/startseite/verein/,,right,18000000
Ángel,Rodríguez,Ángel Rodríguez,Angel Rodriguez,#9,"Apr 26, 1987",Spain,Santa Cruz de Tenerife  ,"1,71 m",Spain,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/51510-1697221261.jpg?lm=1,/cd-tenerife/startseite/verein/,,right,600000
,Angeliño,Angeliño,Angelino,#3,"Jan 4, 1997",Spain,Coristanco  ,"1,71 m",Spain,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/277179-1616422961.jpg?lm=1,/galatasaray/startseite/verein/,,left,11000000
Angelo,Fulgini,Angelo Fulgini,Angelo Fulgini,#11,"Aug 20, 1996",Cote d'Ivoire,Abidjan  ,"1,82 m",France,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/250013-1657707374.jpg?lm=1,/rc-lens/startseite/verein/,,right,9000000
Angelo,Ogbonna,Angelo Ogbonna,Angelo Ogbonna,#21,"May 23, 1988",Italy,Cassino  ,"1,91 m",Italy,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/48002-1636457151.jpg?lm=1,/west-ham-united/startseite/verein/,,left,900000
Angelo,Stiller,Angelo Stiller,Angelo Stiller,#6,"Apr 4, 2001",Germany,München  ,"1,83 m",Germany,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/443710-1657200885.jpg?lm=1,/vfb-stuttgart/startseite/verein/,,left,7500000
Ansgar,Knauff,Ansgar Knauff,Ansgar Knauff,#36,"Jan 10, 2002",Germany,Göttingen  ,"1,80 m",Germany,midfield - Right Midfield,https://img.a.transfermarkt.technology/portrait/header/429874-1663065826.jpg?lm=1,/eintracht-frankfurt/startseite/verein/,Germany U21,right,8000000
Ansu,Fati,Ansu Fati,Ansu Fati,#31,"Oct 31, 2002",Guinea-Bissau,Bissau  ,"1,78 m",Spain,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/466810-1669017589.jpg?lm=1,/brighton-amp-hove-albion/startseite/verein/,,right,35000000
Ante,Budimir,Ante Budimir,Ante Budimir,#17,"Jul 22, 1991",Jugoslawien (SFR),Zenica  ,"1,90 m",Croatia,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/46413-1665055952.jpg?lm=1,/ca-osasuna/startseite/verein/,Croatia,left,5000000
Ante,Coric,Ante Coric,Ante Coric,,"Apr 14, 1997",Croatia,Zagreb  ,"1,76 m",Croatia,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/96630-1647955623.jpg?lm=1,/without-club/startseite/verein/,,both,300000
Ante,Palaversa,Ante Palaversa,Ante Palaversa,#15,"Apr 6, 2000",Croatia,Split  ,"1,87 m",Croatia,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/371003-1611689828.jpg?lm=1,/estac-troyes/startseite/verein/,,right,500000
Ante,Rebic,Ante Rebic,Ante Rebic,#7,"Sep 21, 1993",Croatia,Split  ,"1,85 m",Croatia,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/187587-1696076377.png?lm=1,/besiktas-jk/startseite/verein/,,right,5000000
Antef,Tsoungui,Antef Tsoungui,Antef Tsoungui,#4,"Dec 30, 2002",Belgium,Brussel  ,"1,85 m",Belgium,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/503858-1686571165.jpg?lm=1,/fc-dordrecht/startseite/verein/,,right,250000
Anthony,Caci,Anthony Caci,Anthony Caci,#19,"Jul 1, 1997",France,Forbach  ,"1,84 m",France,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/453016-1657706767.jpg?lm=1,/1-fsv-mainz-05/startseite/verein/,,right,7000000
Anthony,Elanga,Anthony Elanga,Anthony Elanga,#21,"Apr 27, 2002",Sweden,Hyllie  ,"1,78 m",Sweden,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/583189-1620800347.jpg?lm=1,/nottingham-forest/startseite/verein/,Sweden,right,18000000
Anthony,Gordon,Anthony Gordon,Anthony Gordon,#10,"Feb 24, 2001",England,Liverpool  ,"1,82 m",England,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/503733-1660588736.jpg?lm=1,/newcastle-united/startseite/verein/,,right,45000000
Anthony,Jung,Anthony Jung,Anthony Jung,#3,"Nov 3, 1991",Spain,Villajoyosa  ,"1,86 m",Germany,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/58995-1660208184.jpg?lm=1,/sv-werder-bremen/startseite/verein/,,left,1000000
Anthony,Khelifa,Anthony Khelifa,Anthony Khelifa,,"Sep 20, 2005",France,Marseille  ,,Algeria,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/ac-ajaccio-b/startseite/verein/,Algeria U20,,150000
Anthony,Knockaert,Anthony Knockaert,Anthony Knockaert,#93,"Nov 20, 1991",France,Roubaix  ,"1,72 m",France,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/149237-1473085844.jpg?lm=1,/valenciennes-fc/startseite/verein/,,left,900000
Anthony,Lopes,Anthony Lopes,Anthony Lopes,#1,"Oct 1, 1990",France,Givors  ,"1,84 m",Portugal,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/60561-1640775949.jpg?lm=1,/olympique-lyon/startseite/verein/,,left,6000000
Anthony,Losilla,Anthony Losilla,Anthony Losilla,#8,"Mar 10, 1986",France,Firminy  ,"1,85 m",France,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/111266-1657283817.jpg?lm=1,/vfl-bochum/startseite/verein/,,right,500000
Anthony,Martial,Anthony Martial,Anthony Martial,#9,"Dec 5, 1995",France,Massy  ,"1,81 m",France,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/182877-1595947846.jpg?lm=1,/manchester-united/startseite/verein/,,right,15000000
Anthony,Modeste,Anthony Modeste,Anthony Modeste,#27,"Apr 14, 1988",France,Cannes  ,"1,88 m",France,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/50512-1657110469.jpg?lm=1,/el-ahly-cairo/startseite/verein/,,right,700000
Anthony,Rouault,Anthony Rouault,Anthony Rouault,#29,"May 29, 2001",France,Villeneuve-sur-Lot  ,"1,86 m",France,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/690799-1693556786.jpg?lm=1,/vfb-stuttgart/startseite/verein/,,right,10000000
Antoine,Griezmann,Antoine Griezmann,Antoine Griezmann,#7,"Mar 21, 1991",France,Mâcon  ,"1,76 m",France,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/125781-1694505401.jpg?lm=1,/atletico-de-madrid/startseite/verein/,France,left,25000000
Antoine,Mendy,Antoine Mendy,Antoine Mendy,#33,"May 27, 2004",France,Marseille  ,"1,87 m",France,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/891998-1667549413.jpg?lm=1,/ogc-nice/startseite/verein/,,right,1000000
Antoine,Nuss,Antoine Nuss,Antoine Nuss,,"Dec 19, 2003",,,,France,Defender - Right-Back,https://img.a.transfermarkt.technology/portrait/header/1029293-1676656022.jpg?lm=1,/racing-strasbourg-b/startseite/verein/,,right,100000
Antoine,Semenyo,Antoine Semenyo,Antoine Semenyo,#24,"Jan 7, 2000",England,London  ,"1,85 m",Ghana,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/583255-1628669787.jpg?lm=1,/afc-bournemouth/startseite/verein/,Ghana,right,9000000
Anton,Stach,Anton Stach,Anton Stach,#16,"Nov 15, 1998",Germany,Buchholz in der Nordheide  ,"1,94 m",Germany,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/344069-1692000458.jpg?lm=1,/tsg-1899-hoffenheim/startseite/verein/,,both,15000000
Antonee,Robinson,Antonee Robinson,Antonee Robinson,#33,"Aug 8, 1997",England,Milton Keynes  ,"1,83 m",United States,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/349701-1693921750.jpg?lm=1,/fulham-fc/startseite/verein/,USA,left,15000000
Antonin,Barak,Antonin Barak,Antonin Barak,#72,"Dec 3, 1994",Czech Republic,Příbram  ,"1,90 m",Czech Republic,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/272261-1630660621.jpg?lm=1,/acf-fiorentina/startseite/verein/,,left,10000000
Antonin,Bobichon,Antonin Bobichon,Antonin Bobichon,#28,"Sep 14, 1995",France,Bagnols-sur-Cèze  ,"1,78 m",France,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/344575-1626346422.jpg?lm=1,/stade-lavallois/startseite/verein/,,right,700000
Antonino,Gallo,Antonino Gallo,Antonino Gallo,#25,"Jan 5, 2000",Italy,Palermo  ,"1,83 m",Italy,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/392516-1663745734.jpg?lm=1,/us-lecce/startseite/verein/,,left,2500000
Antonio,Alemán,Antonio Alemán,Antonio Aleman,#8,"Jan 27, 2001",,,,Spain,midfield - Attacking Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/atletico-bembibre/startseite/verein/,,,0
Antonio,Blanco,Antonio Blanco,Antonio Blanco,#8,"Jul 23, 2000",Spain,Montalbán  ,"1,76 m",Spain,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/495621-1561988294.png?lm=1,/deportivo-alaves/startseite/verein/,,right,5000000
Antonio,Candreva,Antonio Candreva,Antonio Candreva,#87,"Feb 28, 1987",Italy,Roma  ,"1,80 m",Italy,midfield - Right Midfield,https://img.a.transfermarkt.technology/portrait/header/25488-1630591271.jpg?lm=1,/us-salernitana-1919/startseite/verein/,,right,1500000
Antonio,Gala,Antonio Gala,Antonio Gala,#23,"Jun 7, 2004",Italy,Napoli  ,"1,75 m",Italy,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/usd-sestri-levante-1919/startseite/verein/,,right,75000
Antonio,Gomis,Antonio Gomis,Antonio Gomis,#1,"May 20, 2003",Spain,Elche  ,,Spain,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/930415-1695158184.jpg?lm=1,/atletico-de-madrid-b/startseite/verein/,,left,150000
Antonio,Mirante,Antonio Mirante,Antonio Mirante,#83,"Jul 8, 1983",Italy,Castellammare di Stabia  ,"1,93 m",Italy,Goalkeeper,https://img.a.transfermarkt.technology/portrait/header/22141-1663574908.jpg?lm=1,/ac-milan/startseite/verein/,,right,100000
Antonio,Pacheco,Antonio Pacheco,Antonio Pacheco,#18,"Jan 3, 2002",Spain,Callosa de Segura  ,"1,84 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,/albacete-balompie/startseite/verein/,,right,600000
Antonio Pio,Iervolino,Antonio Pio Iervolino,Antonio Pio Iervolino,#39,"May 23, 2003",Italy,San Gennaro Vesuviano  ,,Italy,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/704347-1673249405.jpg?lm=1,/vis-pesaro-1898/startseite/verein/,,,100000
Antonio,Raíllo,Antonio Raíllo,Antonio Raillo,#21,"Oct 8, 1991",Spain,Córdoba  ,"1,87 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/278296-1447228780.jpg?lm=1,/rcd-mallorca/startseite/verein/,,,2500000
Antonio,Raimondo,Antonio Raimondo,Antonio Raimondo,#9,"Mar 18, 2004",Italy,Ravenna  ,"1,85 m",Italy,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/818888-1663656468.jpg?lm=1,/ternana-calcio/startseite/verein/,Italy U20,left,1400000
Antonio,Rüdiger,Antonio Rüdiger,Antonio Rudiger,#22,"Mar 3, 1993",Germany,Berlin  ,"1,90 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/86202-1684484602.jpg?lm=1,/real-madrid/startseite/verein/,Germany,right,32000000
Antonio,Sanabria,Antonio Sanabria,Antonio Sanabria,#9,"Mar 4, 1996",Paraguay,San Lorenzo  ,"1,80 m",Paraguay,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/234523-1692963077.jpg?lm=1,/torino-fc/startseite/verein/,Paraguay,right,10000000
Antonio,Sánchez,Antonio Sánchez,Antonio Sanchez,#18,"Apr 22, 1997",Spain,Palma de Mallorca  ,"1,79 m",Spain,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/513031-1576533215.jpg?lm=1,/rcd-mallorca/startseite/verein/,,right,2500000
Antonios,Papadopoulos,Antonios Papadopoulos,Antonios Papadopoulos,#18,"Sep 10, 1999",Germany,Stuttgart  ,"1,86 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/482573-1657285358.jpg?lm=1,/borussia-dortmund-ii/startseite/verein/,,right,600000
Antonis,Aidonis,Antonis Aidonis,Antonis Aidonis,,"May 22, 2001",Germany,Neustadt an der Weinstraße  ,"1,86 m",Germany,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/405674-1657181383.jpg?lm=1,/without-club/startseite/verein/,,right,300000
Antonis,Siatounis,Antonis Siatounis,Antonis Siatounis,#20,"Aug 26, 2002",Greece,Ilion  ,"1,86 m",Greece,midfield - Defensive Midfield,https://img.a.transfermarkt.technology/portrait/header/554397-1696851075.jpg?lm=1,/virtus-entella/startseite/verein/,,left,75000
,Antony,Antony,Antony,#21,"Feb 24, 2000",Brazil,São Paulo  ,"1,72 m",Brazil,Attack - Right Winger,https://img.a.transfermarkt.technology/portrait/header/602105-1680698738.jpg?lm=1,/manchester-united/startseite/verein/,,left,50000000
,Anuar,Anuar,Anuar,#23,"Jan 15, 1995",Spain,Ceuta  ,"1,73 m",Morocco,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/327126-1541148555.jpg?lm=1,/real-valladolid-cf/startseite/verein/,,right,800000
Arbër,Zeneli,Arbër Zeneli,Arber Zeneli,#23,"Feb 25, 1995",Sweden,Falun  ,"1,76 m",Kosovo,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/222876-1695400532.png?lm=1,/adana-demirspor/startseite/verein/,,right,3000000
Archie,Gray,Archie Gray,Archie Gray,#22,"Mar 12, 2006",,,,England,midfield - Central Midfield,https://img.a.transfermarkt.technology/portrait/header/922693-1695108880.jpg?lm=1,/leeds-united/startseite/verein/,England U19,right,6000000
Ardian,Ismajli,Ardian Ismajli,Ardian Ismajli,#34,"Sep 30, 1996",Yugoslavia (Republic),"Majac, Besianë  ","1,85 m",Albania,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/435228-1663677962.jpg?lm=1,/fc-empoli/startseite/verein/,Albania,right,3500000
Arial,Mendy,Arial Mendy,Arial Mendy,#77,"Nov 7, 1994",Senegal,Ziguinchor  ,"1,80 m",Senegal,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/422715-1572452971.jpg?lm=1,/grenoble-foot-38/startseite/verein/,,left,600000
Aridane,Hernández,Aridane Hernández,Aridane Hernandez,#5,"Mar 23, 1989",Spain,Tuineje  ,"1,88 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/82503-1484149571.jpg?lm=1,/rayo-vallecano/startseite/verein/,,right,1000000
Arijon,Ibrahimovic,Arijon Ibrahimovic,Arijon Ibrahimovic,#27,"Dec 11, 2005",Germany,Nürnberg  ,"1,76 m",Germany,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/744728-1662650250.jpg?lm=1,/frosinone-calcio/startseite/verein/,,right,1000000
Aritz,Arambarri,Aritz Arambarri,Aritz Arambarri,#22,"Jan 31, 1998",Spain,Azkoitia  ,"1,86 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/434602-1698881042.jpg?lm=1,/cd-leganes/startseite/verein/,,right,500000
Aritz,Elustondo,Aritz Elustondo,Aritz Elustondo,#6,"Mar 28, 1994",Spain,Beasain  ,"1,80 m",Spain,Defender - Centre-Back,https://img.a.transfermarkt.technology/portrait/header/229804-1664970965.jpg?lm=1,/real-sociedad/startseite/verein/,,right,10000000
Arkadiusz,Milik,Arkadiusz Milik,Arkadiusz Milik,#14,"Feb 28, 1994",Poland,Tychy  ,"1,86 m",Poland,Attack - Centre-Forward,https://img.a.transfermarkt.technology/portrait/header/191891-1661518258.jpg?lm=1,/juventus-fc/startseite/verein/,,left,8000000
Arkadiusz,Reca,Arkadiusz Reca,Arkadiusz Reca,#13,"Jun 17, 1995",Poland,Chojnice  ,"1,87 m",Poland,Defender - Left-Back,https://img.a.transfermarkt.technology/portrait/header/268178-1638174607.jpg?lm=1,/spezia-calcio/startseite/verein/,,left,2300000
Armand,Laurienté,Armand Laurienté,Armand Lauriente,#45,"Dec 4, 1998",France,Gonesse  ,"1,71 m",France,Attack - Left Winger,https://img.a.transfermarkt.technology/portrait/header/579930-1664973756.jpg?lm=1,/us-sassuolo/startseite/verein/,,right,18000000
